protein,PDB ID,SMILES,Affinity Type,Affinity,pAffinity
Dopamine RECEPTOR D4,8IRU,CN1CCC(CC1)NC1=Nc2cccnc2Nc2ccc(Cl)cc12,Ki,393,6.40560745
Dopamine RECEPTOR D4,8IRU,COc1ccc2CCCC(CCCN3CCN(CC3)c3ccc(Cl)cc3)c2c1,Ki,391,6.407823243
Dopamine RECEPTOR D4,8IRU,Clc1cccc(N2CCN(CCCCNC(=O)C3c4ccccc4-c4ccccc34)CC2)c1Cl,Ki,391,6.407823243
Dopamine RECEPTOR D4,8IRU,C(NCc1csc(n1)-c1ccccc1)[C@@H]1CCN(Cc2ccccc2)C1,Ki,390,6.408935393
Dopamine RECEPTOR D4,8IRU,O=C(NC1CCN(Cc2ccccc2)CC1)Nc1ccccc1,Ki,390,6.408935393
Dopamine RECEPTOR D4,8IRU,C(NCc1csc(n1)-c1ccccc1)[C@@H]1CCN(Cc2ccccc2)C1,Ki,390,6.408935393
Dopamine RECEPTOR D4,8IRU,COc1ccc(Br)cc1-c1nc(CNC2CCN(Cc3ccccc3)CC2)co1,Ki,390,6.408935393
Dopamine RECEPTOR D4,8IRU,O=C(C1CCCCC1)N(CCN1CCC(=CC1)c1ccccc1)c1ccccn1,Ki,385,6.41453927
Dopamine RECEPTOR D4,8IRU,OC1(CCN(CCCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1)c1ccc(Cl)c(c1)C(F)(F)F,Ki,385,6.41453927
Dopamine RECEPTOR D4,8IRU,Cl.CCN(CCCCNC(=O)c1ccc2ccccc2c1)CC1CC1c1cc(F)ccc1OC,Ki,385,6.41453927
Dopamine RECEPTOR D4,8IRU,CCCN(CCC)C1CCC(=CC1)C#C,Ki,380,6.420216403
Dopamine RECEPTOR D4,8IRU,CCN1CCc2c(Cc3ccccc3CC1)[nH]c1ccccc21,Ki,378,6.4225082
Dopamine RECEPTOR D4,8IRU,CN(C)C(=O)C(CCNCCCCN1CCN(CC1)c1cccc(Cl)c1Cl)(c1ccccc1)c1ccccc1,Ki,378,6.4225082
Dopamine RECEPTOR D4,8IRU,OC1(CCN(Cc2cc3ccccc3s2)CC1)c1ccccc1,Ki,377,6.42365865
Dopamine RECEPTOR D4,8IRU,C(N1CCN(CC1)c1cccnc1)c1nc2ccccc2[nH]1,Ki,376,6.424812155
Dopamine RECEPTOR D4,8IRU,Cl.CCCN(CCCCNC(=O)c1cc2ccccc2[nH]1)CC1CC1c1cc(F)ccc1OC,Ki,376,6.424812155
Dopamine RECEPTOR D4,8IRU,CN1CCOc2cc(O)ccc2Cc2ccccc2CC1,Ki,375,6.425968732
Dopamine RECEPTOR D4,8IRU,Clc1cccc(N2CCN(C\C=C\CNC(=O)c3ccc(cc3)-c3ccccn3)CC2)c1Cl,Ki,375,6.425968732
Dopamine RECEPTOR D4,8IRU,Clc1cccc(N2CCN(C\C=C\CNC(=O)c3ccc(cc3)-c3ccccn3)CC2)c1Cl,Ki,375,6.425968732
Dopamine RECEPTOR D4,8IRU,Clc1cccc(N2CCN(C\C=C\CNC(=O)c3ccc(cc3)-c3ccccn3)CC2)c1Cl,Ki,375,6.425968732
Dopamine RECEPTOR D4,8IRU,Clc1cccc(N2CCN(C\C=C\CNC(=O)c3ccc(cc3)-c3ccccn3)CC2)c1Cl,Ki,375,6.425968732
Dopamine RECEPTOR D4,8IRU,Fc1ccc(CO[C@H]2CCCN(Cc3cn4ccccc4n3)C2)cc1F,Ki,375,6.425968732
Dopamine RECEPTOR D4,8IRU,COc1ccc(Cl)cc1[C@H]1C[C@@H]1CNCCCCOc1ccc2CCC(=O)Nc2c1,Ki,373,6.428291168
Dopamine RECEPTOR D4,8IRU,CC(C)C[C@@H]1N2C(=O)[C@](NC(=O)[C@H]3CN(C)[C@@H]4Cc5c(Br)[nH]c6cccc(C4=C3)c56)(O[C@@]2(O)[C@@H]2CCCN2C1=O)C(C)C,Ki,372,6.42945706
Dopamine RECEPTOR D4,8IRU,Nc1ccc(nc1)C#CCCN1CCC(=CC1)c1ccccc1,Ki,372,6.42945706
Dopamine RECEPTOR D4,8IRU,COc1ccc(Cl)cc1[C@H]1C[C@@H]1CNCCCCOc1ccc2CCC(=O)Nc2c1,Ki,372,6.42945706
Dopamine RECEPTOR D4,8IRU,Nc1ccc(nc1)C#CCCN1CCC(=CC1)c1ccccc1,Ki,371,6.43062609
Dopamine RECEPTOR D4,8IRU,COc1ccc(Br)cc1-c1nc(CN2CCN(Cc3ccccc3)CC2)cs1,Ki,370,6.431798276
Dopamine RECEPTOR D4,8IRU,COc1ccc(Br)cc1-c1nc(CN2CCN(CC2)c2ccccc2)co1,Ki,370,6.431798276
Dopamine RECEPTOR D4,8IRU,Clc1cccc(N2CCN(CCCCNC(=O)c3ccc4ccccc4c3)CC2)c1Cl,Ki,370,6.431798276
Dopamine RECEPTOR D4,8IRU,Clc1cccc(N2CCN(CCCCN3C(=O)c4ccccc4C3=O)CC2)c1Cl,Ki,368,6.434152181
Dopamine RECEPTOR D4,8IRU,FC1(CCN(Cc2c[nH]c3ccccc23)CC1)c1ccc(Cl)cc1,Ki,365,6.437707136
Dopamine RECEPTOR D4,8IRU,OC1(CC2CCC(C1)N2Cc1c[nH]c2ccccc12)c1ccc(Cl)c(Cl)c1,Ki,364,6.438898616
Dopamine RECEPTOR D4,8IRU,Clc1cccc(N2CCN(C\C=C\CNC(=O)c3cccc4Cc5ccccc5-c34)CC2)c1Cl,Ki,363,6.440093375
Dopamine RECEPTOR D4,8IRU,O=C(NC1CCN(CCCCc2ccccc2)CC1)c1cccc2ccccc12,Ki,362,6.441291429
Dopamine RECEPTOR D4,8IRU,COc1ccc(C2NCCc3c2[nH]c2ccc(F)cc32)c(O)c1,Ki,362,6.441291429
Dopamine RECEPTOR D4,8IRU,Fc1ccc(cc1)C(=O)CCCN1CCC(CC1)(OC(=O)CCCCCC(=O)OC1(CCN(CCCC(=O)c2ccc(F)cc2)CC1)c1ccc(Cl)cc1)c1ccc(Cl)cc1,Ki,360,6.443697499
Dopamine RECEPTOR D4,8IRU,OC(=O)C(O)=O.COc1ccccc1N1CCN(C\C=C\CNC(=O)c2cc3cc(OCCOCCF)ccc3[nH]2)CC1,Ki,360,6.443697499
Dopamine RECEPTOR D4,8IRU,COc1ccc(cc1)N1CCN(CCCCOc2ccc3CCC(=O)Nc3c2)CC1,Ki,359,6.444905551
Dopamine RECEPTOR D4,8IRU,O=C1Cc2c(N1)ccc1CC[C@H](CNCc3ccccc3)Oc21,Ki,359,6.444905551
Dopamine RECEPTOR D4,8IRU,C[C@H]1CO[C@H](CN1CCCCNC(=O)c1cc2ccccc2[nH]1)c1ccc(N)nc1,Ki,357,6.447331784
Dopamine RECEPTOR D4,8IRU,CCc1cccc(N2CCN(CCCCCNC(=O)c3cc4ccccc4o3)CC2)c1Cl,Ki,356,6.448550002
Dopamine RECEPTOR D4,8IRU,CN1CCCN(CC1)C1=Nc2cccnc2Nc2ccc(C)cc12,Ki,356,6.448550002
Dopamine RECEPTOR D4,8IRU,CCc1cccc(N2CCN(CCCCNC(=O)c3cc4ccccc4o3)CC2)c1Cl,Ki,356,6.448550002
Dopamine RECEPTOR D4,8IRU,COc1ccccc1N1CCN(CCCCc2cn(nn2)-c2ccc3[nH]ccc3c2)CC1,Ki,353,6.452225295
Dopamine RECEPTOR D4,8IRU,CN1CN(c2ccccc2)C2(CCN(Cc3csc4ccccc34)CC2)C1=O,Ki,352,6.453457337
Dopamine RECEPTOR D4,8IRU,CC1(CCN(Cc2ccccc2)CC1)C(=O)\C=C(/O)c1ccc(Cl)cc1,Ki,350,6.455931956
Dopamine RECEPTOR D4,8IRU,CN1CCc2cc(O)c(O)cc2C1Cc1ccc(O)c(O)c1,Ki,350,6.455931956
Dopamine RECEPTOR D4,8IRU,C(NC1CCN(Cc2ccccc2)CC1)c1coc(n1)-c1ccccc1,Ki,350,6.455931956
Dopamine RECEPTOR D4,8IRU,Clc1cccc(N2CCN(CCCNC(=O)c3ccc-4c(Cc5ccccc-45)c3)CC2)c1Cl,Ki,350,6.455931956
Dopamine RECEPTOR D4,8IRU,COc1cc2CCN(CCCCNC(=O)c3ccc(Br)cc3)Cc2cc1O,Ki,350,6.455931956
Dopamine RECEPTOR D4,8IRU,Fc1ccc(cc1)C(OC1CC2CCC(C1)N2Cc1ccc(Cl)c(Cl)c1)c1ccc(F)cc1,Ki,349,6.457174573
Dopamine RECEPTOR D4,8IRU,CC(=O)NC1(CCN(Cc2c[nH]c3ccccc23)CC1)c1ccc(Cl)cc1,Ki,348,6.458420756
Dopamine RECEPTOR D4,8IRU,CO\N=C(/C(C)CN1CCN(CC1)c1ccccn1)c1ccc(Cl)cc1,Ki,346,6.460923901
Dopamine RECEPTOR D4,8IRU,C(CCc1cc(\C=C\c2ccccc2)no1)CN1CCN(CC1)c1ccccc1,Ki,346,6.460923901
Dopamine RECEPTOR D4,8IRU,COc1cccc(c1)C(=O)NCCCCCN1CCN(CC1)c1cccc(Cl)c1Cl,Ki,345,6.462180905
Dopamine RECEPTOR D4,8IRU,Fc1ccc(cc1)C(=O)CCCN1C2CCC1CC(C2)c1ccc(Cl)cc1,Ki,345,6.462180905
Dopamine RECEPTOR D4,8IRU,OC1(CCN(Cc2c[nH]c3ccc(OCCF)cc23)CC1)c1ccc(Br)cc1,Ki,344,6.463441557
Dopamine RECEPTOR D4,8IRU,COc1ccc(CN2CCC[C@@H](C2)OCc2ccccc2C)cc1F,Ki,343,6.46470588
Dopamine RECEPTOR D4,8IRU,COc1ccc(CN2CCC[C@@H](C2)OCc2ccccc2C)cc1F,Ki,343,6.46470588
Dopamine RECEPTOR D4,8IRU,CCc1cccc(N2CCN(CC[C@H]3CC[C@@H](CC3)NC(=O)COC)CC2)c1Cl,Ki,342,6.465973894
Dopamine RECEPTOR D4,8IRU,Clc1ccc2Nc3ncccc3N=C(NCCN3CCCC3)c2c1,Ki,341,6.467245621
Dopamine RECEPTOR D4,8IRU,Clc1cccc(N2CCN(CCCCNC(=O)c3cc4ccccc4s3)CC2)c1Cl,Ki,340,6.468521083
Dopamine RECEPTOR D4,8IRU,Clc1cccc(N2CCN(CCCCNC(=O)c3cc4ccccc4s3)CC2)c1Cl,Ki,340,6.468521083
Dopamine RECEPTOR D4,8IRU,Clc1cccc(N2CCN(CCCCNC(=O)c3cc4ccccc4s3)CC2)c1Cl,Ki,340,6.468521083
Dopamine RECEPTOR D4,8IRU,COc1cc(NC(C)=O)c(Cl)cc1C(=O)NC[C@H]1CCN(Cc2ccccc2)C1,Ki,340,6.468521083
Dopamine RECEPTOR D4,8IRU,Clc1cccc(N2CCN(CCCCNC(=O)c3cc4ccccc4s3)CC2)c1Cl,Ki,340,6.468521083
Dopamine RECEPTOR D4,8IRU,Clc1cccc(N2CCN(CCCCNC(=O)c3cc4ccccc4s3)CC2)c1Cl,Ki,340,6.468521083
Dopamine RECEPTOR D4,8IRU,Fc1ccc(COC2CCN(Cc3cn4ccccc4n3)CC2)cc1F,Ki,338,6.4710833
Dopamine RECEPTOR D4,8IRU,Fc1ccc(COC2CCN(Cc3cn4ccccc4n3)CC2)cc1F,Ki,338,6.4710833
Dopamine RECEPTOR D4,8IRU,C[C@H]1CN(Cc2ccc(Cl)cc2)[C@H](C)CN1CC(=O)N1CCc2ccccc12,Ki,335,6.474955193
Dopamine RECEPTOR D4,8IRU,CCCN(CCC)[C@H]1CCc2ccc(OC)cc2C1,Ki,335,6.474955193
Dopamine RECEPTOR D4,8IRU,COc1ccccc1N1CCN(CCCCNC(=O)c2cc3cc(I)ccc3o2)CC1,Ki,335,6.474955193
Dopamine RECEPTOR D4,8IRU,CCc1cccc(N2CCN(CCCCNC(=O)c3cc4ccccc4[nH]3)CC2)c1Cl,Ki,334,6.476253533
Dopamine RECEPTOR D4,8IRU,COc1ccc(cc1)N1CCN(CCC2N(C)C(=O)c3ccccc23)CC1,Ki,333,6.477555766
Dopamine RECEPTOR D4,8IRU,Nc1nc2CCN(CC=C)CCc2s1,Ki,331,6.480172006
Dopamine RECEPTOR D4,8IRU,CN1CCC(=CC1)C1=Cc2ccccc2C(=C)c2ccccc12,Ki,330,6.48148606
Dopamine RECEPTOR D4,8IRU,Clc1ccc(cc1)-n1cc(CCCN2CCN(CC2)c2ccccc2)cn1,Ki,330,6.48148606
Dopamine RECEPTOR D4,8IRU,COc1ccccc1N1CCN(CCCCc2cn(nn2)-c2ccc-3c(Cc4ccccc-34)c2)CC1,Ki,329,6.482804102
Dopamine RECEPTOR D4,8IRU,Clc1ccccc1CN1CCC(CC1)NC(=O)c1cccc2ccccc12,Ki,329,6.482804102
Dopamine RECEPTOR D4,8IRU,COc1ccccc1N1CCN(CCN(C(=O)C23C4C5C2C2C3C4C52I)c2ccccn2)CC1,Ki,329,6.482804102
Dopamine RECEPTOR D4,8IRU,OC1(CCN(CC1)C(F)CCC(=O)c1ccccc1)c1cccc(c1)C(F)(F)F,Ki,326,6.4867824
Dopamine RECEPTOR D4,8IRU,O=C(NC1CCN(Cc2cccnc2)CC1)c1ccc2ccccc2c1,Ki,326,6.4867824
Dopamine RECEPTOR D4,8IRU,Clc1cccc(N2CCN(CCCNC(=O)c3cccc-4c3Cc3ccccc-43)CC2)c1Cl,Ki,326,6.4867824
Dopamine RECEPTOR D4,8IRU,Cl.COc1ccc(F)cc1C1CC1CN(CCCSc1nnc(-c2ccccc2)n1C)C(C)C,Ki,326,6.4867824
Dopamine RECEPTOR D4,8IRU,OC1(CCN(Cc2ccn(c2)-c2ccccc2)CC1)c1ccc(Cl)cc1,Ki,325,6.488116639
Dopamine RECEPTOR D4,8IRU,CCCN(CCc1cccs1)C1CCc2c(C1)cccc2OC1CCCC1,Ki,324,6.48945499
Dopamine RECEPTOR D4,8IRU,Fc1cc(COC2CCN(Cc3cc4ccc(Cl)cc4[nH]3)CC2)ccc1Cl,Ki,323,6.490797478
Dopamine RECEPTOR D4,8IRU,Fc1cc(COC2CCN(Cc3cc4ccc(Cl)cc4[nH]3)CC2)ccc1Cl,Ki,323,6.490797478
Dopamine RECEPTOR D4,8IRU,CCCCN1CCN(CC1)c1cc(CC)cc(Cl)c1OC,Ki,322,6.492144128
Dopamine RECEPTOR D4,8IRU,CC1c2ccccc2C=C(C2=CCN(C)CC2)c2ccccc12,Ki,320,6.494850022
Dopamine RECEPTOR D4,8IRU,Fc1ccc(cc1)C(=O)CCCN1CC[C@H]2[C@@H](C1)c1cccc3OCCN2c13,Ki,320,6.494850022
Dopamine RECEPTOR D4,8IRU,Fc1ccc(CN2CCOC(CCc3ccccc3)C2)cc1,Ki,320,6.494850022
Dopamine RECEPTOR D4,8IRU,CC1c2ccccc2C=C(C2=CCN(C)CC2)c2ccccc12,Ki,320,6.494850022
Dopamine RECEPTOR D4,8IRU,Clc1cccc(N2CCN(CCCCNC(=O)c3cc4ccccc4o3)CC2)c1Cl,Ki,320,6.494850022
Dopamine RECEPTOR D4,8IRU,CCOC(=O)c1nn(cc1CN(C)[C@@H]1CCSC1)-c1ccccc1,Ki,320,6.494850022
Dopamine RECEPTOR D4,8IRU,Cc1cccc(COC2CCN(Cc3cn4ccccc4n3)CC2)n1,Ki,320,6.494850022
Dopamine RECEPTOR D4,8IRU,CSc1ccc(cc1)C1(O)CCN(Cc2c[nH]c3ccccc23)CC1,Ki,319,6.496209317
Dopamine RECEPTOR D4,8IRU,Cc1cccc(CO[C@H]2CCCN(Cc3cc4ccc(Cl)cc4[nH]3)C2)n1,Ki,319,6.496209317
Dopamine RECEPTOR D4,8IRU,Cc1cccc(CO[C@H]2CCCN(Cc3cc4ccc(Cl)cc4[nH]3)C2)n1,Ki,319,6.496209317
Dopamine RECEPTOR D4,8IRU,Oc1ccccc1C(=O)CCCCCN1CCN(CC1)c1noc2ccccc12,Ki,318,6.49757288
Dopamine RECEPTOR D4,8IRU,Cc1cccc(NC(=O)CN2CCN(CC2)c2ncccn2)c1,Ki,318,6.49757288
Dopamine RECEPTOR D4,8IRU,OC1(CCN(Cc2c[nH]c3ccccc23)CC1)c1ccc(Cl)cc1,Ki,316,6.500312917
Dopamine RECEPTOR D4,8IRU,CC(=O)Nc1ccc(OC[C@@H]2CC[C@H]3CN(CCN3C2)c2ncccn2)cc1,Ki,316,6.500312917
Dopamine RECEPTOR D4,8IRU,C(COc1cccc2[nH]ncc12)NCc1ccccc1,Ki,316,6.500312917
Dopamine RECEPTOR D4,8IRU,COc1ccc(cc1)N1CCN(CCCCNC(=O)C(C)(C)C)CC1,Ki,316,6.500312917
Dopamine RECEPTOR D4,8IRU,CC(C)(C)C(=O)NCCCCN1CCN(CC1)c1ccccc1,Ki,316,6.500312917
Dopamine RECEPTOR D4,8IRU,CCCCN1CCN(CCCN2C(=O)CCc3ccccc23)CC1,Ki,316,6.500312917
Dopamine RECEPTOR D4,8IRU,CCc1cccc(N2CCNCC2)c1Cl,Ki,316,6.500312917
Dopamine RECEPTOR D4,8IRU,C(N1CCN(CC1)c1ncccn1)c1ccc2OCOc2c1,Ki,315,6.501689446
Dopamine RECEPTOR D4,8IRU,C[C@H]1CO[C@H](CN1CC1CC1CCNC(=O)c1cc2ccccc2[nH]1)c1ccc(N)nc1,Ki,315,6.501689446
Dopamine RECEPTOR D4,8IRU,O=c1[nH]c2ccc3CC[C@@H](CNCc4ccccc4)Oc3c2[nH]1,Ki,313,6.504455662
Dopamine RECEPTOR D4,8IRU,O=c1ccc2cc(CNCCNc3ccccc3)ccc2o1,Ki,311,6.507239611
Dopamine RECEPTOR D4,8IRU,C(N1CCN(CC1)c1ncccn1)c1cnn(c1)-c1ccccc1,Ki,310,6.508638306
Dopamine RECEPTOR D4,8IRU,C(Oc1ccccc1)[C@@H]1CN(Cc2ccc3ccccc3n2)CCO1,Ki,310,6.508638306
Dopamine RECEPTOR D4,8IRU,C([C@@H]1CCNC(=N1)c1ccccc1)N1CCN(CC1)c1ccccc1,Ki,310,6.508638306
Dopamine RECEPTOR D4,8IRU,COc1cc2C[C@H]([C@@H](c2cc1F)c1ccccc1)N(C)CC=C,Ki,310,6.508638306
Dopamine RECEPTOR D4,8IRU,Cc1nc(CN2CCC(CC2)OCc2cccc(c2)C(F)(F)F)c2ccccn12,Ki,309,6.510041521
Dopamine RECEPTOR D4,8IRU,Cc1nc(CN2CCC(CC2)OCc2cccc(c2)C(F)(F)F)c2ccccn12,Ki,309,6.510041521
Dopamine RECEPTOR D4,8IRU,COc1ccccc1N1CCN(CCCCNC(=O)c2cc3ccccc3s2)CC1,Ki,305,6.515700161
Dopamine RECEPTOR D4,8IRU,CCc1cccc(N2CCN(CCC(O)CNC(=O)c3cc4ccccc4[nH]3)CC2)c1Cl,Ki,305,6.515700161
Dopamine RECEPTOR D4,8IRU,COc1ccc(F)cc1[C@H]1C[C@@H]1CNCCCOc1ccc2ccc(=O)[nH]c2c1,Ki,305,6.515700161
Dopamine RECEPTOR D4,8IRU,C(N1CCN(CC1)c1ncccn1)c1ccc2OCOc2c1,Ki,302,6.519993057
Dopamine RECEPTOR D4,8IRU,COc1ccc(F)cc1[C@H]1C[C@@H]1CNCCCOc1ccc2ccc(=O)[nH]c2c1,Ki,302,6.519993057
Dopamine RECEPTOR D4,8IRU,Cc1sc(C)c-2c1CCCc1nccn-21,Ki,301,6.521433504
Dopamine RECEPTOR D4,8IRU,C\C=C1\c2ccccc2C=C(N2CCN(C)CC2)c2ccccc12,Ki,300,6.522878745
Dopamine RECEPTOR D4,8IRU,Fc1ccc(cc1)C(=O)CCCN1CCC(CC1)(OC(=O)CCCCCCC(=O)OC1(CCN(CCCC(=O)c2ccc(F)cc2)CC1)c1ccc(Cl)cc1)c1ccc(Cl)cc1,Ki,300,6.522878745
Dopamine RECEPTOR D4,8IRU,COc1ccccc1OCCNC[C@H](O)c1ccc(O)c(O)c1,Ki,300,6.522878745
Dopamine RECEPTOR D4,8IRU,Oc1ccc(N2CCN(CCCCOc3ccc4CCC(=O)Nc4c3)CC2)c2OCCOc12,Ki,300,6.522878745
Dopamine RECEPTOR D4,8IRU,COc1ccccc1N1CCN(CCCCNC(=O)c2ccc3ccccc3c2)CC1,Ki,300,6.522878745
Dopamine RECEPTOR D4,8IRU,COc1ccccc1N1CCN(CCCCc2cn(nn2)-c2ccc3ccccc3c2)CC1,Ki,299,6.524328812
Dopamine RECEPTOR D4,8IRU,O=C(NC1CCN(Cc2ccccn2)CC1)c1ccc2ccccc2c1,Ki,299,6.524328812
Dopamine RECEPTOR D4,8IRU,CN1CCc2sccc2Cc2ccccc2CC1,Ki,299,6.524328812
Dopamine RECEPTOR D4,8IRU,Cc1c(Cl)cccc1NC(=O)CN1CCC(CC1)OCc1ccc(F)c(F)c1,Ki,299,6.524328812
Dopamine RECEPTOR D4,8IRU,Cc1c(Cl)cccc1NC(=O)CN1CCC(CC1)OCc1ccc(F)c(F)c1,Ki,299,6.524328812
Dopamine RECEPTOR D4,8IRU,Oc1ccccc1OCCNCc1ccccc1,Ki,297,6.527243551
Dopamine RECEPTOR D4,8IRU,Cc1cccc(NC(=O)CCN2CCN(CC2)c2ccccn2)c1,Ki,297,6.527243551
Dopamine RECEPTOR D4,8IRU,Cc1cccc(NC(=O)CN2CCC(CC2)c2cccc[n+]2[O-])c1,Ki,294,6.53165267
Dopamine RECEPTOR D4,8IRU,Oc1ccc2CC[C@@H](CN3CCc4ccccc4C3)Oc2c1,Ki,292,6.534617149
Dopamine RECEPTOR D4,8IRU,CCCN1CC(OC[C@@H]1C)c1ccc(N)nc1,Ki,292,6.534617149
Dopamine RECEPTOR D4,8IRU,Cl.COc1ccc(F)cc1C1CC1CN(CCCSc1nnc(-c2ccccc2)n1C)CC1CC1,Ki,292,6.534617149
Dopamine RECEPTOR D4,8IRU,O=C(N(CCN1CCC(=CC1)c1ccccc1)c1ccccn1)c1ccc2ccccc2c1,Ki,291,6.536107011
Dopamine RECEPTOR D4,8IRU,COc1ccc(Br)cc1C1=N[C@@H](CN2CCN(CC2)c2ccccc2)[C@@H](C)O1,Ki,290,6.537602002
Dopamine RECEPTOR D4,8IRU,COc1ccc(Br)cc1C1=N[C@@H](CN2CCN(CC2)c2ccccc2)[C@@H](C)O1,Ki,290,6.537602002
Dopamine RECEPTOR D4,8IRU,CCOc1ccccc1OCC1CN(Cc2ccc(Cl)cc2Cl)CCO1,Ki,290,6.537602002
Dopamine RECEPTOR D4,8IRU,Clc1ccc(cc1)N1CCN(Cc2cnc3ncccn23)CC1,Ki,290,6.537602002
Dopamine RECEPTOR D4,8IRU,COc1ccc(N2CCN(CCCCOc3ccc4CCC(=O)Nc4c3)CC2)c(OC)c1,Ki,286,6.543633967
Dopamine RECEPTOR D4,8IRU,C[C@H]1CO[C@H](CN1C[C@H]1C[C@@H]1CCNC(=O)c1cc2ccccc2[nH]1)c1ccc(N)nc1,Ki,286,6.543633967
Dopamine RECEPTOR D4,8IRU,CC(C)C[C@@H]1N2C(=O)[C@](NC(=O)[C@H]3CN(C)[C@@H]4Cc5c(Br)[nH]c6cccc(C4=C3)c56)(O[C@@]2(O)[C@@H]2CCCN2C1=O)C(C)C,Ki,285,6.54515514
Dopamine RECEPTOR D4,8IRU,OC(=O)C(O)=O.COc1ccccc1N1CCN(CCCCNC(=O)c2cc3cc(OCCF)ccc3[nH]2)CC1,Ki,284,6.54668166
Dopamine RECEPTOR D4,8IRU,Clc1cccc(N2CCN(CCCCNC(=O)c3ccc(cc3)-c3ccccc3)CC2)c1Cl,Ki,283,6.548213564
Dopamine RECEPTOR D4,8IRU,CC(N1CCN(Cc2ccc(Cl)cc2)CC1)C(=O)N1CCc2ccccc12,Ki,281,6.55129368
Dopamine RECEPTOR D4,8IRU,O=C(NC1CCN(CCCCc2ccccc2)CC1)c1ccc2ccccc2c1,Ki,281,6.55129368
Dopamine RECEPTOR D4,8IRU,N#CC(=Cc1cccn1C1CCN(Cc2ccccc2)CC1)C#N,Ki,280,6.552841969
Dopamine RECEPTOR D4,8IRU,COc1cccc(c1)C(=O)CCCCCN1CCN(CC1)c1ccc(Cl)cc1,Ki,280,6.552841969
Dopamine RECEPTOR D4,8IRU,Nc1ccc(cn1)C#CCCN1CCC(=CC1)c1ccccc1,Ki,278,6.555955204
Dopamine RECEPTOR D4,8IRU,OC1(CC2CCC(C1)N2CCc1c[nH]c2ccccc12)c1ccc(Cl)cc1,Ki,278,6.555955204
Dopamine RECEPTOR D4,8IRU,Oc1ccc(OCCNCc2ccccc2)cc1,Ki,277,6.557520231
Dopamine RECEPTOR D4,8IRU,Cn1ncc2cc(CN3CCC(CC3)OCc3ccc(F)c(F)c3)ccc12,Ki,276,6.559090918
Dopamine RECEPTOR D4,8IRU,Cn1ncc2cc(CN3CCC(CC3)OCc3ccc(F)c(F)c3)ccc12,Ki,276,6.559090918
Dopamine RECEPTOR D4,8IRU,Cc1oc(C)c-2c1CCCc1c[nH]nc-21,Ki,275,6.560667306
Dopamine RECEPTOR D4,8IRU,Nc1ccc(cn1)C#CCCN1CCC(=CC1)c1ccccc1,Ki,275,6.560667306
Dopamine RECEPTOR D4,8IRU,COc1ccccc1OCCNCC1OCCOC1(c1ccccc1)c1ccccc1,Ki,275,6.560667306
Dopamine RECEPTOR D4,8IRU,CCCN(CCC)C1Cc2cc3nc(N)sc3cc2C1,Ki,272,6.565431096
Dopamine RECEPTOR D4,8IRU,COc1ccc2Cc3ccccc3CCCN(C)CCc2c1,Ki,271,6.567030709
Dopamine RECEPTOR D4,8IRU,Oc1ccc(N2CCN(CCCCOc3ccn4nccc4c3)CC2)c2ccc(=O)oc12,Ki,270,6.568636236
Dopamine RECEPTOR D4,8IRU,CN1CCC(=CC1)C1=Cc2ccccc2C(=C(C)C)c2ccccc12,Ki,270,6.568636236
Dopamine RECEPTOR D4,8IRU,CCCN(C)[C@@H]1Cc2cc(OC)c(F)cc2[C@H]1c1ccccc1,Ki,270,6.568636236
Dopamine RECEPTOR D4,8IRU,COc1ccccc1N1CCN(CCCCn2cc(nn2)-c2ccc3ncccc3c2)CC1,Ki,269,6.57024772
Dopamine RECEPTOR D4,8IRU,CCCNC1CCc2ccc(O)cc2C1,Ki,269,6.57024772
Dopamine RECEPTOR D4,8IRU,Fc1ccc(CN2CCCC22CCN(Cc3cc4ccc(Cl)cc4[nH]3)C2)cc1F,Ki,268,6.571865206
Dopamine RECEPTOR D4,8IRU,C(N1CCN(CC1)c1ccccc1)c1ccccc1,Ki,267,6.573488739
Dopamine RECEPTOR D4,8IRU,COc1cc2CCN(CCNC(=O)c3cc(Br)cc(OC)c3OC)Cc2cc1OC,Ki,265,6.576754126
Dopamine RECEPTOR D4,8IRU,COc1cc2CCN(C)[C@H]3Cc4cc5OCOc5cc4-c(c1OC)c23,Ki,262,6.581698709
Dopamine RECEPTOR D4,8IRU,CN1CCN(CC1)c1nc(C)nc(Cl)c1Sc1ccc(Cl)cc1,Ki,260,6.585026652
Dopamine RECEPTOR D4,8IRU,C(N1CCC(CC1)n1cc(Cc2ccccc2)nn1)c1ccccc1,Ki,260,6.585026652
Dopamine RECEPTOR D4,8IRU,CCOC(=O)N1CCN(Cc2cnn(c2)-c2ccc(Cl)cc2)CC1,Ki,260,6.585026652
Dopamine RECEPTOR D4,8IRU,CCOC(=O)N1CCN(Cc2cnn(c2)-c2ccc(Cl)cc2)CC1,Ki,260,6.585026652
Dopamine RECEPTOR D4,8IRU,Clc1ccc(CN2CCN(CCN3C(=O)C(=O)c4ccccc34)CC2)cc1,Ki,259,6.586700236
Dopamine RECEPTOR D4,8IRU,COc1ccc(cc1OC)-c1cc(CCCCN2CCN(CC2)c2ccccc2OC)on1,Ki,257,6.590066877
Dopamine RECEPTOR D4,8IRU,CC1CCN(CCCN2C(=O)CCc3ccccc23)CC1,Ki,257,6.590066877
